temp_c,humidity_pct,weight_kg,sound_db,varroa_count,brood_score,health_label
33.5,56.0,17.9,62.8,9,4,0
29.7,77.6,23.9,56.0,5,5,0
33.7,57.2,27.6,66.9,10,4,0
33.8,67.7,24.0,60.0,5,1,0
34.0,67.6,25.8,75.1,8,4,0
31.7,72.9,22.4,53.4,8,2,0
35.9,68.0,16.4,57.5,3,3,1
35.8,56.1,23.7,56.0,0,4,2
30.8,75.6,26.3,80.3,3,2,0
36.2,85.8,25.5,60.1,11,2,0
39.6,58.0,28.9,56.5,11,2,0
34.9,43.0,31.4,41.1,1,2,0
33.7,71.0,33.5,52.9,5,5,1
34.1,61.0,22.9,67.3,12,2,0
36.0,63.4,15.4,67.2,12,3,0
30.2,71.7,38.2,55.5,0,4,1
34.9,59.5,31.1,56.0,11,2,0
33.5,61.8,20.4,80.6,11,1,0
39.1,63.8,30.2,89.0,1,2,0
34.1,82.6,36.5,73.5,5,1,0
38.7,65.4,41.8,77.6,0,3,0
31.7,50.2,30.0,79.7,9,1,2
36.0,50.6,36.5,84.1,12,2,0
35.3,66.7,18.3,59.0,2,3,1
32.3,51.4,27.7,53.2,5,2,0
34.9,46.3,25.3,80.3,8,2,0
37.5,72.6,30.7,52.4,1,4,1
33.7,73.2,40.9,51.7,4,3,1
30.3,60.6,30.0,51.9,3,4,1
34.5,68.5,20.5,60.7,0,5,2
32.2,67.3,17.9,42.2,10,2,0
33.6,72.2,41.2,47.7,10,2,0
34.3,72.3,32.1,55.8,1,3,1
30.2,33.7,31.6,50.0,1,1,0
30.5,62.1,25.3,72.6,1,4,1
35.7,71.2,30.1,62.1,14,1,0
33.2,60.1,20.1,67.8,8,2,0
28.1,65.4,31.1,66.7,8,5,0
36.5,74.0,18.6,59.9,1,4,2
35.2,66.0,25.1,71.9,0,3,1
32.7,83.1,22.9,66.5,13,1,0
31.2,78.5,1.9,58.8,14,5,0
36.6,63.6,25.2,45.2,8,3,0
35.4,62.6,20.8,67.2,1,5,2
40.5,30.8,26.3,49.4,0,4,0
35.6,61.1,28.0,65.8,12,5,0
35.5,48.8,42.1,62.8,7,1,0
34.1,67.7,30.4,48.4,4,5,2
36.5,66.8,30.7,64.6,0,4,2
36.1,73.4,32.0,63.9,8,2,0
37.6,81.8,35.0,63.9,13,5,2
33.2,64.7,31.6,63.5,12,3,0
33.4,92.4,30.3,55.5,10,4,0
33.3,67.8,33.7,67.9,0,5,2
36.5,49.3,8.6,55.1,11,3,0
38.2,58.3,44.7,51.3,10,4,0
33.4,60.5,40.7,68.7,12,5,0
33.4,72.1,29.7,71.4,2,4,1
35.3,53.6,16.7,68.1,12,4,0
33.9,61.4,37.7,59.9,10,5,0
36.9,63.1,22.4,42.6,11,5,0
28.9,59.6,32.3,76.8,2,4,0
32.4,74.7,17.7,42.4,12,1,0
32.5,72.7,45.8,67.9,0,4,2
28.7,79.0,16.5,83.1,3,2,0
32.1,61.0,28.6,63.5,2,3,1
32.2,79.4,11.0,64.9,3,2,0
34.0,48.6,27.7,65.8,9,2,0
37.3,48.3,24.6,64.0,13,5,0
33.9,50.4,37.1,85.5,14,2,0
31.9,65.1,24.6,53.6,1,1,0
34.4,79.4,37.1,52.3,14,4,0
37.1,57.8,19.8,58.7,1,4,1
32.1,59.3,25.7,79.4,11,5,0
32.2,62.4,25.9,56.2,2,1,0
35.9,71.9,32.0,66.3,12,5,0
33.9,59.3,30.9,72.7,5,5,1
36.1,58.6,33.8,69.8,13,2,0
34.5,48.9,30.1,72.2,8,5,0
36.3,58.1,33.3,76.2,7,5,1
31.9,79.1,20.8,65.1,6,1,0
34.5,66.1,31.1,57.4,3,1,0
34.0,56.1,40.9,63.5,7,4,1
31.5,79.8,14.6,58.6,9,3,0
30.6,58.0,31.9,87.2,2,5,0
36.2,82.0,33.4,56.7,2,5,1
33.6,81.8,39.7,66.8,6,1,0
31.9,65.7,33.8,47.0,12,5,0
34.3,47.0,28.8,63.3,5,5,1
37.3,92.5,31.4,59.1,6,4,0
28.8,69.6,22.1,68.8,14,2,0
30.8,61.1,24.9,69.0,3,4,1
32.2,76.5,17.3,76.2,5,3,1
38.2,73.4,39.9,75.4,12,2,0
35.2,80.7,31.6,61.3,7,1,0
36.4,57.1,20.7,52.6,1,4,2
31.6,68.8,30.2,53.7,3,2,0
31.7,50.8,37.3,65.0,14,2,0
35.6,73.0,35.9,63.6,12,2,0
34.6,64.7,20.6,64.6,14,1,0
35.9,68.4,2.9,56.6,7,2,0
34.0,63.2,31.2,76.4,9,5,0
35.2,62.0,20.9,47.3,2,4,2
34.9,54.6,33.0,56.1,10,1,0
36.4,74.5,35.6,51.2,8,2,0
36.5,82.9,36.9,59.9,0,4,1
30.5,58.3,42.0,74.5,12,5,0
28.9,71.6,37.9,59.1,6,3,0
37.0,70.2,42.0,63.0,14,5,0
37.5,65.1,39.0,68.6,13,1,0
31.9,46.7,39.7,58.6,6,5,1
29.9,49.4,27.7,65.8,0,1,0
34.7,55.6,17.7,64.5,2,4,1
36.8,39.3,47.9,50.7,4,1,0
39.0,81.9,28.5,57.4,4,5,0
35.8,69.4,37.8,65.5,5,2,0
33.6,64.6,23.6,74.8,14,2,0
32.3,38.7,35.7,74.8,10,4,0
34.5,43.1,8.4,83.0,2,1,0
33.8,65.0,24.7,66.9,10,3,0
32.0,88.6,27.2,57.9,0,2,0
39.6,56.6,31.7,61.4,0,3,0
39.0,75.4,36.6,60.9,9,2,2
37.3,59.2,19.2,57.9,3,5,1
32.2,65.7,33.3,65.8,6,3,1
36.6,79.6,37.8,66.3,12,4,0
36.1,60.8,46.8,50.3,5,1,1
35.6,56.7,33.7,72.9,2,4,1
37.6,82.0,24.3,43.6,14,2,0
36.1,65.5,17.8,59.8,4,3,1
36.4,78.1,42.6,73.5,9,5,0
36.1,56.8,33.9,68.1,2,4,2
35.4,81.9,27.8,58.4,2,2,0
30.0,68.3,15.0,81.7,11,2,0
34.7,70.2,20.6,57.6,13,5,0
33.1,66.6,33.1,42.0,0,2,0
31.3,58.9,30.8,66.5,14,1,0
38.7,65.0,12.4,44.2,4,2,0
38.8,59.7,33.1,53.7,14,1,0
37.9,76.5,15.5,68.2,7,4,1
35.1,62.6,38.8,57.4,11,5,0
37.9,47.0,29.7,67.8,0,3,1
34.5,44.8,24.3,50.4,2,4,1
35.0,44.3,35.9,70.6,14,5,0
31.8,72.4,30.8,45.1,2,5,1
35.5,51.2,38.6,75.2,13,1,0
34.7,68.6,28.6,57.2,1,1,0
31.2,66.6,29.1,77.3,9,2,0
34.4,64.2,25.7,53.6,5,2,0
34.3,70.3,30.1,81.2,6,1,0
39.0,66.9,41.6,52.4,10,1,0
36.7,32.5,24.0,44.1,2,5,1
34.5,61.1,33.2,62.4,5,1,0
35.1,70.1,21.0,74.3,8,3,0
34.6,84.7,11.5,69.9,5,1,1
34.0,85.2,29.7,73.6,3,4,0
31.8,48.6,31.0,70.1,0,4,1
34.1,60.8,27.1,53.8,9,3,0
32.6,46.2,16.0,69.7,0,2,0
31.4,83.2,30.4,62.9,2,1,0
35.8,77.2,30.1,54.9,3,3,1
35.5,69.2,20.9,63.8,10,4,0
30.0,67.0,17.2,61.4,1,1,0
34.2,81.6,26.0,76.2,4,5,1
37.0,79.5,33.2,56.9,1,5,1
37.1,78.9,31.3,56.4,7,4,1
37.1,70.5,21.0,55.0,2,5,1
34.6,60.8,29.1,81.0,2,2,0
32.4,74.2,35.1,55.6,4,4,2
31.8,74.8,18.6,75.0,3,4,1
35.4,62.7,28.5,51.7,0,4,0
35.4,60.8,38.7,67.1,6,4,1
37.7,78.6,17.8,64.6,7,1,0
37.2,85.0,37.2,74.3,6,5,1
34.2,56.0,41.0,72.9,6,4,1
31.4,61.8,26.2,62.8,14,1,0
33.7,69.2,25.3,56.6,4,4,2
35.0,70.8,36.3,78.2,5,5,0
34.0,58.7,26.5,55.6,7,1,0
33.1,87.6,9.2,39.3,1,5,0
35.1,70.1,27.2,43.4,14,2,1
33.2,71.4,31.8,45.8,7,2,2
32.9,86.1,33.9,68.0,10,3,0
35.3,59.6,21.0,84.1,4,4,0
33.5,63.9,25.8,41.6,10,1,0
35.1,50.0,35.8,54.2,13,2,0
35.2,62.9,27.5,62.9,8,5,0
31.7,47.1,15.8,77.5,3,2,0
33.3,74.0,37.9,54.1,10,2,0
38.1,70.0,26.3,67.9,12,4,0
31.6,61.7,36.7,59.5,10,2,0
29.2,63.8,16.8,88.1,9,1,0
29.8,74.1,27.0,63.4,6,3,0
34.6,51.4,32.1,65.6,2,1,0
34.6,67.5,27.3,62.8,10,2,0
34.2,73.4,18.5,57.9,6,4,1
37.5,43.6,8.9,71.5,3,4,0
27.8,73.2,40.2,50.4,7,5,0
35.5,44.9,30.0,42.0,0,5,1
38.4,63.6,37.3,60.5,7,1,0
31.7,51.0,35.4,70.2,8,3,0
33.6,82.2,32.8,56.2,5,1,0
32.6,51.1,25.4,63.9,10,5,0
32.3,45.2,31.9,49.8,8,1,0
33.7,66.6,39.5,72.6,5,4,1
38.1,60.0,28.7,68.5,10,1,0
39.1,46.9,43.2,62.2,1,1,0
33.7,71.3,16.0,63.7,7,5,1
39.3,41.1,15.1,48.1,2,1,0
34.6,52.6,35.9,48.5,9,3,0
38.9,58.1,21.5,60.8,0,3,0
34.3,74.6,44.3,67.1,12,4,0
34.8,80.5,38.7,67.6,0,5,1
35.4,78.2,40.7,58.4,7,3,1
42.4,63.2,35.1,69.5,9,4,0
36.6,35.9,20.6,76.2,6,5,1
32.7,69.7,14.7,61.1,3,1,0
36.9,82.6,40.0,65.1,3,3,1
33.6,79.8,16.0,59.9,12,2,0
33.3,70.6,40.7,60.7,1,5,2
36.8,50.7,33.4,63.7,10,4,0
34.6,58.7,27.4,79.0,4,4,0
35.2,88.2,31.5,71.2,0,1,0
34.5,48.0,31.7,70.3,6,5,1
35.3,51.2,26.4,57.5,1,1,0
35.6,76.3,39.4,53.0,11,3,0
29.7,59.8,39.1,65.9,11,4,0
36.2,50.8,29.2,74.4,3,5,1
32.0,83.3,23.2,79.2,11,2,0
30.9,70.5,38.4,37.5,10,2,0
34.4,60.4,11.8,86.5,10,1,0
34.7,51.3,31.6,66.2,1,4,2
32.8,89.6,33.9,71.1,1,1,0
36.6,64.7,21.4,44.6,2,4,2
31.1,81.8,35.8,59.6,12,1,0
33.5,75.7,27.8,70.2,4,3,1
33.0,58.7,23.6,50.3,7,3,1
34.4,58.8,35.7,33.1,7,3,1
35.2,82.4,19.3,65.4,14,2,0
32.0,82.6,35.0,61.5,2,1,0
36.3,42.5,12.1,76.4,11,4,0
34.7,71.6,30.3,60.4,1,5,2
29.8,63.5,28.4,61.1,14,2,0
29.6,52.6,23.7,69.0,8,3,0
34.5,68.1,31.1,72.3,3,1,0
33.9,48.8,27.4,54.9,6,1,0
34.2,59.4,36.4,71.4,10,2,0
34.4,55.4,32.5,56.8,6,4,1
35.1,59.0,31.6,62.2,1,4,2
36.9,64.1,30.3,68.7,4,4,2
31.7,52.8,24.2,70.5,13,1,0
31.6,83.9,25.6,65.2,5,1,0
31.8,70.9,30.0,51.2,7,2,0
35.2,86.5,26.6,43.3,2,2,2
37.6,63.1,36.9,60.1,0,3,1
33.4,58.4,28.7,71.7,4,3,1
28.2,86.1,31.0,66.5,13,1,0
30.2,58.1,16.8,64.4,8,5,0
32.4,62.9,35.5,61.9,5,4,1
33.1,73.6,23.4,65.1,7,2,0
33.5,50.1,19.7,52.1,12,4,0
34.6,73.5,41.2,69.8,13,2,0
33.7,72.0,33.6,70.5,4,1,0
37.1,80.2,35.8,58.4,12,4,0
32.8,75.7,31.6,66.4,12,1,0
32.3,80.6,27.3,44.8,0,2,2
35.7,63.7,25.8,63.8,13,2,0
30.7,54.6,34.2,60.7,3,5,1
35.5,90.3,37.1,74.6,11,3,0
34.8,46.7,27.5,60.0,13,4,0
34.1,47.9,44.6,70.7,8,5,0
38.5,71.8,26.4,58.1,4,5,0
32.9,84.5,16.8,39.1,12,4,0
39.7,67.3,14.2,59.7,7,2,0
33.9,77.0,14.5,64.0,11,3,0
31.3,41.1,24.7,63.5,10,1,0
34.7,59.0,26.1,63.7,4,3,1
31.8,42.5,33.5,56.9,8,3,0
32.6,74.4,27.8,58.8,3,5,2
35.5,46.4,34.7,50.7,0,1,0
35.9,49.7,28.4,42.0,10,4,0
32.9,71.2,28.1,60.9,3,2,2
37.0,77.7,23.4,54.5,7,1,2
37.4,63.1,39.4,72.8,1,3,1
38.1,71.8,15.7,40.2,9,5,0
35.8,71.5,30.4,64.9,2,3,1
37.9,62.4,26.5,83.2,3,1,0
29.8,51.9,34.3,60.2,2,2,0
33.7,71.8,27.8,62.0,13,4,0
32.3,72.4,28.1,66.3,9,2,0
34.8,75.7,25.9,67.0,9,2,0
33.1,68.7,39.1,57.9,6,2,0
34.1,51.0,28.0,51.9,12,1,0
39.2,73.3,43.8,68.5,0,4,0
34.1,65.0,30.2,42.9,6,2,0
35.5,59.2,28.2,70.3,1,2,0
33.9,61.5,26.8,58.1,10,2,0
34.7,56.7,32.5,62.0,14,4,0
34.5,75.7,23.3,56.7,11,5,0
35.6,48.0,29.2,76.3,2,4,1
37.4,53.1,28.1,64.5,11,3,0
38.6,61.1,30.6,58.8,3,4,0
35.3,84.4,30.8,58.5,5,2,0
36.0,77.7,31.2,60.5,8,5,0
31.6,45.3,28.8,86.0,6,4,0
34.3,81.2,40.6,48.8,2,5,1
36.9,81.2,31.4,72.8,7,2,0
36.7,50.9,48.8,67.7,2,1,0
35.0,34.7,28.4,77.4,10,4,0
36.7,64.1,35.7,68.3,1,2,0
35.7,78.5,22.2,62.0,12,2,0
37.5,84.1,39.2,72.2,14,4,0
35.2,54.6,22.4,64.3,11,3,0
33.6,86.0,31.6,69.5,9,4,0
35.3,38.3,25.9,76.3,6,2,0
27.2,60.6,31.6,62.9,7,1,0
35.5,60.0,26.1,57.8,7,3,1
25.4,78.8,21.7,55.6,13,5,0
30.2,80.6,25.8,66.5,1,3,1
35.6,76.5,40.3,53.2,8,5,0
35.7,48.8,31.7,58.5,8,5,0
31.6,75.4,17.7,52.3,3,5,1
32.7,71.1,36.8,67.1,6,3,1
37.9,44.9,20.9,54.5,7,2,0
33.3,40.2,33.9,49.1,0,5,0
40.1,77.5,32.4,50.9,7,3,0
34.5,62.8,32.9,56.3,2,2,0
35.5,49.6,42.8,57.2,5,3,1
38.5,62.5,21.4,64.5,4,4,0
34.8,69.4,32.9,60.4,11,2,0
32.0,64.0,38.1,65.7,14,5,2
34.2,46.4,22.9,66.5,1,2,0
34.4,87.6,22.0,69.4,3,2,0
31.1,77.1,25.7,42.9,2,1,0
33.9,61.0,30.6,50.7,7,5,0
32.6,61.5,16.7,67.5,5,5,1
36.8,69.3,32.4,64.1,6,2,0
34.6,51.4,16.7,71.8,1,3,1
33.8,68.9,38.3,46.6,13,4,0
34.2,49.0,32.1,57.2,14,4,0
35.1,64.2,43.3,59.0,13,4,0
36.0,51.0,33.4,63.7,7,2,0
32.0,51.6,25.6,62.4,10,1,0
31.9,84.7,21.6,66.7,0,5,1
37.3,65.7,29.9,60.9,9,5,0
33.5,67.5,27.8,75.7,9,5,0
31.0,40.9,37.5,78.9,11,1,0
35.6,57.8,20.6,50.8,11,4,0
35.7,70.5,44.2,62.5,0,2,0
30.7,67.3,38.2,70.0,6,2,0
35.1,39.2,26.4,67.9,7,3,1
36.3,67.5,42.4,57.9,7,2,0
35.4,69.4,21.7,64.5,8,3,0
36.1,80.4,29.6,46.2,10,3,0
31.0,57.1,17.8,61.8,8,5,0
35.3,38.1,42.8,47.4,3,5,2
33.7,53.0,14.8,67.1,9,4,0
33.3,51.8,16.5,50.8,8,5,0
36.7,73.8,22.9,63.6,2,3,1
38.2,32.4,38.6,65.2,9,1,0
39.0,59.6,35.6,62.8,7,5,0
37.8,82.1,29.0,55.7,12,2,0
34.2,65.1,36.2,59.9,5,3,1
35.4,75.8,27.1,73.8,13,2,0
36.4,45.3,31.4,57.8,8,5,0
34.8,45.8,41.2,62.2,14,2,0
34.8,82.2,26.0,56.4,1,4,1
36.6,66.2,21.9,72.2,1,4,1
34.4,66.2,31.8,62.8,3,3,1
32.7,51.6,33.9,54.4,12,3,0
33.5,66.2,28.9,62.1,7,1,0
36.1,51.2,36.0,59.6,10,5,0
34.5,79.2,26.4,75.9,0,2,0
35.4,97.7,29.0,61.6,5,2,0
36.2,70.8,31.0,48.2,5,2,0
33.6,57.4,30.3,67.0,13,2,0
36.4,34.6,40.9,79.9,1,4,0
35.4,44.8,31.0,74.0,12,3,0
31.4,83.7,25.6,51.0,5,5,1
38.1,52.6,32.2,59.3,11,5,1
33.2,60.5,36.1,61.7,4,2,0
30.4,72.9,34.2,61.8,0,5,1
31.9,82.8,33.8,65.8,10,4,0
31.9,62.6,16.0,58.6,2,5,1
34.6,60.1,8.1,52.8,2,1,0
33.8,65.9,38.2,71.5,13,3,0
33.7,57.5,31.5,50.8,3,4,2
36.0,58.1,27.8,54.0,14,2,0
35.3,69.9,33.6,50.7,5,4,1
35.3,67.2,43.4,68.1,4,4,2
35.5,90.6,39.3,63.1,6,1,0
36.0,70.3,35.7,70.8,4,5,1
29.2,78.8,20.9,54.1,13,5,0
33.6,52.1,21.9,49.5,9,2,0
29.0,71.3,8.9,57.6,11,1,0
34.6,56.3,33.1,60.2,1,1,0
34.5,69.7,36.9,64.1,3,1,0
37.1,73.3,37.5,45.2,8,1,0
37.5,65.6,33.4,66.8,7,2,0
35.0,93.9,26.8,53.1,14,4,0
33.2,82.1,23.5,55.5,10,4,0
35.7,79.1,21.4,73.7,4,3,1
33.2,74.2,26.7,40.2,6,4,1
34.5,86.2,20.2,65.2,11,1,0
37.0,47.8,42.0,65.2,6,5,1
33.1,81.4,17.6,53.8,7,1,0
36.5,53.1,26.4,57.5,11,2,0
36.2,58.2,12.5,74.2,4,4,1
32.1,71.7,30.4,81.6,1,1,0
36.9,79.8,28.0,72.6,6,3,1
36.2,51.2,25.1,80.9,3,5,0
34.8,58.8,20.5,55.1,8,2,0
32.6,66.2,28.0,46.2,12,4,1
32.4,62.8,23.6,61.5,11,4,0
33.2,75.2,26.9,70.0,10,1,0
35.9,106.2,43.7,43.5,8,1,0
32.1,70.0,29.4,52.7,13,1,1
35.6,56.2,32.3,53.8,13,1,0
31.4,49.4,24.3,65.6,11,3,0
34.0,61.1,21.7,64.3,1,2,0
34.8,53.7,27.8,54.2,4,3,1
40.6,70.6,48.0,63.8,14,2,0
31.1,70.4,25.7,50.6,1,2,0
38.2,59.4,30.9,57.7,8,1,0
34.9,88.8,21.4,49.4,9,4,0
35.5,56.2,6.0,60.5,5,1,2
34.8,63.6,21.7,54.0,10,5,0
35.6,72.7,47.0,68.9,1,1,0
34.1,75.7,32.8,61.7,3,5,1
38.1,80.3,41.1,59.7,4,4,0
33.4,70.1,25.2,79.7,2,5,0
37.3,77.6,9.1,65.8,6,5,0
32.9,57.0,19.1,58.3,7,3,1
34.3,76.0,31.2,56.2,14,1,0
31.8,75.9,29.9,50.2,7,4,1
35.6,83.2,27.9,61.3,11,4,0
38.1,45.0,23.8,65.1,1,5,0
34.3,54.1,35.5,42.9,0,2,0
34.0,74.9,24.0,48.4,5,5,1
31.7,33.2,30.5,56.8,4,5,1
33.9,70.9,29.6,51.0,13,4,0
30.5,77.7,25.1,62.4,7,2,0
32.2,58.1,20.9,63.8,7,2,0
35.1,59.8,24.6,60.8,12,1,0
37.8,52.1,43.0,67.5,12,5,0
41.5,58.7,36.9,56.2,11,3,0
33.0,59.1,36.2,61.5,6,2,0
38.1,56.8,21.7,52.0,3,1,1
35.1,56.1,16.5,64.8,0,3,1
34.1,61.7,36.8,62.8,0,1,0
35.6,61.6,35.2,50.0,12,5,0
34.7,87.5,29.1,60.4,1,2,0
34.8,60.3,25.0,61.6,6,3,1
33.5,69.1,16.3,64.8,7,4,1
31.0,58.1,34.9,65.2,8,4,0
30.6,57.9,37.5,54.8,1,1,0
36.1,44.5,22.6,69.6,7,1,0
33.8,46.1,21.9,67.2,3,2,0
33.0,50.5,37.9,54.8,5,4,1
34.5,67.2,22.9,50.6,12,5,0
36.5,77.9,42.2,55.5,6,5,1
35.0,43.6,27.1,47.3,6,2,0
32.9,58.4,24.9,64.1,0,4,2
37.6,48.6,28.4,73.8,14,1,0
38.4,61.8,24.9,76.2,8,1,0
35.7,77.9,37.0,51.1,11,3,0
36.9,59.6,35.1,69.9,6,1,0
37.6,64.4,36.7,62.8,3,1,0
37.3,82.5,29.5,38.0,4,5,1
36.0,70.5,24.3,58.7,0,5,2
36.0,55.9,27.9,57.6,13,4,0
35.8,66.9,24.6,74.1,7,2,0
31.8,55.1,39.7,53.3,5,1,0
36.3,70.0,36.0,67.6,10,1,1
31.1,71.2,27.3,60.9,1,3,1
32.5,48.6,20.6,47.5,7,5,1
37.8,67.1,40.3,56.5,6,3,1
36.6,63.6,29.1,77.3,13,5,0
38.2,71.5,27.0,60.3,11,5,0
33.8,75.0,40.4,71.1,11,4,2
31.6,70.7,23.9,70.5,3,1,0
33.9,61.4,25.4,57.5,7,2,0
34.8,76.2,26.2,49.2,14,2,0
34.7,54.5,17.5,50.5,0,3,1
37.3,49.2,30.5,76.5,9,4,0
33.6,26.7,21.9,63.5,5,5,1
35.4,64.2,23.4,44.7,11,5,0
32.0,55.1,22.4,70.3,7,3,1
35.6,69.8,23.3,44.1,10,5,0
34.5,41.3,21.3,53.7,3,5,1
32.6,57.2,30.0,62.8,13,1,0
33.9,70.6,26.8,87.2,12,4,0
34.0,52.6,28.4,70.2,9,3,0
33.8,69.9,46.8,57.2,6,5,1
38.9,58.3,26.8,62.3,2,5,0
34.3,64.6,32.8,71.2,3,1,0
33.9,72.1,33.7,76.2,5,4,1
29.3,76.4,27.5,59.5,11,5,0
32.3,66.1,30.2,59.8,14,4,0
33.8,55.2,28.2,53.7,9,5,0
32.8,59.5,29.6,68.7,14,4,0
38.0,72.6,23.3,72.3,2,4,1
34.1,52.7,24.0,42.6,11,5,0
37.7,62.9,28.1,58.0,7,5,1
34.7,60.4,12.2,49.9,2,1,0
34.6,63.8,40.0,63.5,10,4,0
34.3,52.9,45.3,49.6,13,2,0
34.5,42.8,29.4,48.8,6,3,1
38.8,71.2,33.3,73.2,3,4,0
28.7,76.6,36.6,60.3,4,4,0
29.5,43.5,17.4,61.4,9,1,0
33.1,69.4,35.4,66.3,10,5,0
34.5,78.0,24.6,71.7,3,4,1
36.2,72.2,46.3,57.8,10,4,0
35.7,60.0,26.5,58.0,11,4,0
33.5,53.7,35.3,58.1,0,3,1
37.0,66.0,26.6,72.8,5,2,0
37.1,68.0,45.6,61.3,3,3,1
35.0,66.1,23.9,59.1,11,2,0
36.9,62.8,37.3,65.9,9,5,0
35.2,52.0,33.0,80.3,8,1,0
33.1,70.1,31.2,62.7,3,1,0
36.2,70.7,29.8,59.3,7,4,1
34.8,67.4,22.7,81.4,14,4,0
34.5,66.3,7.3,75.3,14,3,0
38.2,85.2,36.6,73.8,2,3,0
28.4,57.5,24.1,57.0,7,1,0
31.0,80.4,37.4,56.0,11,5,0
31.5,56.2,30.8,43.7,4,5,1
33.6,78.3,37.6,71.6,14,2,0
33.9,79.8,34.4,62.8,6,1,0
30.7,61.5,8.3,44.0,5,3,0
32.0,84.9,32.9,74.0,14,2,0
32.3,70.6,25.3,58.6,9,1,1
40.6,54.5,37.3,59.9,0,1,0
39.0,60.5,32.7,46.9,1,4,0
33.5,78.6,32.8,66.9,14,2,0
33.6,76.1,25.8,67.0,9,4,0
31.6,52.3,20.7,61.5,13,2,0
29.7,63.3,24.5,57.8,14,4,0
34.2,67.4,13.6,88.3,11,2,0
32.0,58.9,23.3,50.0,14,3,0
34.3,93.3,16.3,54.8,14,4,0
30.5,67.8,16.5,69.1,6,2,0
32.6,64.3,28.9,51.9,9,5,0
34.9,79.3,32.3,51.1,12,4,0
35.4,60.6,27.7,73.3,14,2,0
35.5,77.1,24.0,68.1,12,5,0
31.2,45.0,20.4,66.8,12,3,0
36.6,59.6,25.5,63.8,4,4,2
32.5,77.6,21.4,55.1,6,2,0
36.1,83.8,27.5,59.5,12,1,0
34.5,55.7,15.8,61.2,1,3,1
31.1,54.3,33.6,70.5,2,3,1
33.7,71.8,23.5,66.3,11,4,1
35.4,57.5,31.0,52.7,14,4,0
36.0,61.8,35.1,69.9,6,4,1
34.1,75.5,30.6,45.2,12,3,0
38.3,58.5,34.4,58.8,5,1,0
37.0,41.4,11.5,50.6,7,3,0
33.9,49.4,24.1,53.4,14,5,0
36.4,65.1,36.8,81.3,5,5,0
39.3,42.6,32.1,47.3,13,1,0
39.4,61.4,42.8,53.8,14,5,0
31.4,48.3,41.6,67.1,11,1,0
32.2,84.7,30.4,57.3,1,1,0
38.2,91.0,26.0,63.6,14,1,0
31.9,52.3,20.3,76.3,7,3,1
31.2,68.1,24.2,68.5,4,1,0
33.3,53.5,24.7,57.3,7,4,1
35.6,61.3,23.3,60.7,6,3,1
34.2,86.6,20.7,67.3,5,5,0
32.9,59.4,31.2,68.3,10,2,0
32.8,61.6,41.6,62.2,1,2,0
32.7,53.7,35.5,65.6,9,3,0
32.3,78.8,25.4,65.6,3,1,0
40.2,25.8,36.1,61.1,11,3,0
35.2,59.7,30.8,55.9,14,3,0
36.7,64.4,27.7,69.4,7,4,1
33.3,57.1,27.2,64.9,12,3,0
34.0,75.4,26.4,41.2,4,1,0
32.7,79.4,33.2,53.7,12,2,0
27.9,48.1,29.1,57.2,8,1,0
31.1,90.1,22.2,60.0,7,5,0
30.0,47.9,21.8,74.0,1,3,0
28.9,80.5,30.4,94.0,9,2,0
31.5,66.8,31.4,37.4,11,2,0
37.8,59.0,25.5,65.0,7,1,0
34.4,60.1,18.9,62.7,2,3,1
37.7,64.6,38.0,60.2,10,1,0
35.5,67.5,36.3,67.4,9,4,0
36.5,54.0,12.1,63.5,12,2,0
32.2,62.2,38.7,58.4,14,1,0
35.8,55.8,26.3,62.3,3,1,0
36.3,50.4,29.5,67.6,4,1,1
33.1,55.2,37.1,66.6,14,2,0
35.9,51.2,41.2,63.9,1,1,0
35.9,60.0,36.0,56.2,13,1,0
33.1,70.2,29.9,90.2,2,2,0
31.7,66.4,17.0,65.6,6,3,1
31.5,88.7,11.8,69.6,2,2,0
34.7,38.5,35.0,56.9,14,3,0
35.3,70.6,38.7,63.9,7,3,1
32.5,65.1,21.5,63.8,13,3,0
34.6,74.8,25.8,42.9,0,1,0
35.9,73.6,23.5,54.8,0,5,2
36.0,63.0,23.3,54.6,7,1,0
38.4,67.1,36.6,56.0,0,5,0
37.7,56.1,29.7,51.3,8,2,0
32.0,72.4,26.2,62.4,10,3,0
38.7,42.5,49.3,76.0,7,1,0
33.2,74.3,16.5,63.3,11,2,0
37.1,64.7,32.4,50.2,1,5,1
34.7,59.2,19.6,51.7,3,4,2
33.5,62.2,26.7,58.2,2,4,2
30.0,63.1,29.2,47.8,7,2,0
34.1,80.6,34.8,65.0,5,5,1
30.6,103.8,25.9,75.5,8,4,0
36.9,79.6,25.1,56.2,2,2,0
38.3,58.2,25.8,62.8,6,4,0
32.5,72.6,19.4,57.7,11,2,0
35.3,73.1,33.1,55.7,1,1,0
32.7,53.9,30.3,63.9,11,4,0
32.9,49.9,31.5,55.4,3,3,1
36.4,64.2,27.4,53.9,13,1,0
34.4,74.7,26.5,45.8,12,5,0
38.8,45.7,37.4,62.6,6,4,0
33.3,56.3,36.2,72.7,1,3,1
37.0,71.9,39.3,69.1,5,5,1
34.7,65.5,31.0,76.9,9,4,0
36.5,82.0,38.8,55.3,5,5,1
33.4,48.1,24.7,70.5,9,4,0
34.4,93.2,26.4,51.0,12,1,0
34.2,46.5,37.6,69.1,14,3,0
